"startTime";"endTime";"Temperature in Oulu - real time data"
"2025-03-06T06:48:00.000Z";"2025-03-06T06:51:00.000Z";-2.5313
"2025-03-06T06:51:00.000Z";"2025-03-06T06:54:00.000Z";-2.5313
"2025-03-06T06:54:00.000Z";"2025-03-06T06:57:00.000Z";-2.5313
"2025-03-06T06:57:00.000Z";"2025-03-06T07:00:00.000Z";-2.5313
"2025-03-06T07:00:00.000Z";"2025-03-06T07:03:00.000Z";-2.5313
"2025-03-06T07:03:00.000Z";"2025-03-06T07:06:00.000Z";-2.5313
"2025-03-06T07:06:00.000Z";"2025-03-06T07:09:00.000Z";-2.5313
"2025-03-06T07:09:00.000Z";"2025-03-06T07:12:00.000Z";-2.5313
"2025-03-06T07:12:00.000Z";"2025-03-06T07:15:00.000Z";-2.5313
"2025-03-06T07:15:00.000Z";"2025-03-06T07:18:00.000Z";-1.475
"2025-03-06T07:18:00.000Z";"2025-03-06T07:21:00.000Z";-1.475
"2025-03-06T07:21:00.000Z";"2025-03-06T07:24:00.000Z";-1.475
"2025-03-06T07:24:00.000Z";"2025-03-06T07:27:00.000Z";-1.475
"2025-03-06T07:27:00.000Z";"2025-03-06T07:30:00.000Z";-1.475
"2025-03-06T07:30:00.000Z";"2025-03-06T07:33:00.000Z";-1.475
"2025-03-06T07:33:00.000Z";"2025-03-06T07:36:00.000Z";-1.475
"2025-03-06T07:36:00.000Z";"2025-03-06T07:39:00.000Z";-1.475
"2025-03-06T07:39:00.000Z";"2025-03-06T07:42:00.000Z";-1.475
"2025-03-06T07:42:00.000Z";"2025-03-06T07:45:00.000Z";-1.475
"2025-03-06T07:45:00.000Z";"2025-03-06T07:48:00.000Z";-1.475
"2025-03-06T07:48:00.000Z";"2025-03-06T07:51:00.000Z";-1.475
"2025-03-06T07:51:00.000Z";"2025-03-06T07:54:00.000Z";-1.475
"2025-03-06T07:54:00.000Z";"2025-03-06T07:57:00.000Z";0
"2025-03-06T07:57:00.000Z";"2025-03-06T08:00:00.000Z";0
"2025-03-06T08:00:00.000Z";"2025-03-06T08:03:00.000Z";0
"2025-03-06T08:03:00.000Z";"2025-03-06T08:06:00.000Z";0
"2025-03-06T08:06:00.000Z";"2025-03-06T08:09:00.000Z";0
"2025-03-06T08:09:00.000Z";"2025-03-06T08:12:00.000Z";0
"2025-03-06T08:12:00.000Z";"2025-03-06T08:15:00.000Z";0
"2025-03-06T08:15:00.000Z";"2025-03-06T08:18:00.000Z";0
"2025-03-06T08:18:00.000Z";"2025-03-06T08:21:00.000Z";0
"2025-03-06T08:21:00.000Z";"2025-03-06T08:24:00.000Z";0
"2025-03-06T08:24:00.000Z";"2025-03-06T08:27:00.000Z";0
"2025-03-06T08:27:00.000Z";"2025-03-06T08:30:00.000Z";0
"2025-03-06T08:30:00.000Z";"2025-03-06T08:33:00.000Z";0
"2025-03-06T08:33:00.000Z";"2025-03-06T08:36:00.000Z";0
"2025-03-06T08:36:00.000Z";"2025-03-06T08:39:00.000Z";0
"2025-03-06T08:39:00.000Z";"2025-03-06T08:42:00.000Z";0
"2025-03-06T08:42:00.000Z";"2025-03-06T08:45:00.000Z";0
"2025-03-06T08:45:00.000Z";"2025-03-06T08:48:00.000Z";0
"2025-03-06T08:48:00.000Z";"2025-03-06T08:51:00.000Z";0
"2025-03-06T08:51:00.000Z";"2025-03-06T08:54:00.000Z";0
"2025-03-06T08:54:00.000Z";"2025-03-06T08:57:00.000Z";0
"2025-03-06T08:57:00.000Z";"2025-03-06T09:00:00.000Z";0
"2025-03-06T09:00:00.000Z";"2025-03-06T09:03:00.000Z";0.93937
"2025-03-06T09:03:00.000Z";"2025-03-06T09:06:00.000Z";1.1375
"2025-03-06T09:06:00.000Z";"2025-03-06T09:09:00.000Z";1.1375
"2025-03-06T09:09:00.000Z";"2025-03-06T09:12:00.000Z";1.1375
"2025-03-06T09:12:00.000Z";"2025-03-06T09:15:00.000Z";1.1375
"2025-03-06T09:15:00.000Z";"2025-03-06T09:18:00.000Z";1.1375
"2025-03-06T09:18:00.000Z";"2025-03-06T09:21:00.000Z";1.1375
"2025-03-06T09:21:00.000Z";"2025-03-06T09:24:00.000Z";1.1375
"2025-03-06T09:24:00.000Z";"2025-03-06T09:27:00.000Z";1.1375
"2025-03-06T09:27:00.000Z";"2025-03-06T09:30:00.000Z";1.1375
"2025-03-06T09:30:00.000Z";"2025-03-06T09:33:00.000Z";1.1375
"2025-03-06T09:33:00.000Z";"2025-03-06T09:36:00.000Z";1.1375
"2025-03-06T09:36:00.000Z";"2025-03-06T09:39:00.000Z";1.1375
"2025-03-06T09:39:00.000Z";"2025-03-06T09:42:00.000Z";1.1375
"2025-03-06T09:42:00.000Z";"2025-03-06T09:45:00.000Z";1.1375
"2025-03-06T09:45:00.000Z";"2025-03-06T09:48:00.000Z";1.1375
"2025-03-06T09:48:00.000Z";"2025-03-06T09:51:00.000Z";1.1375
"2025-03-06T09:51:00.000Z";"2025-03-06T09:54:00.000Z";1.1375
"2025-03-06T09:54:00.000Z";"2025-03-06T09:57:00.000Z";1.1375
"2025-03-06T09:57:00.000Z";"2025-03-06T10:00:00.000Z";1.7028
"2025-03-06T10:00:00.000Z";"2025-03-06T10:03:00.000Z";2.1937
"2025-03-06T10:03:00.000Z";"2025-03-06T10:06:00.000Z";2.1937
"2025-03-06T10:06:00.000Z";"2025-03-06T10:09:00.000Z";2.1937
"2025-03-06T10:09:00.000Z";"2025-03-06T10:12:00.000Z";2.1937
"2025-03-06T10:12:00.000Z";"2025-03-06T10:15:00.000Z";2.1937
"2025-03-06T10:15:00.000Z";"2025-03-06T10:18:00.000Z";2.1937
"2025-03-06T10:18:00.000Z";"2025-03-06T10:21:00.000Z";2.1937
"2025-03-06T10:21:00.000Z";"2025-03-06T10:24:00.000Z";2.1937
"2025-03-06T10:24:00.000Z";"2025-03-06T10:27:00.000Z";2.1937
"2025-03-06T10:27:00.000Z";"2025-03-06T10:30:00.000Z";2.1937
"2025-03-06T10:30:00.000Z";"2025-03-06T10:33:00.000Z";2.1937
"2025-03-06T10:33:00.000Z";"2025-03-06T10:36:00.000Z";2.1937
"2025-03-06T10:36:00.000Z";"2025-03-06T10:39:00.000Z";2.1937
"2025-03-06T10:39:00.000Z";"2025-03-06T10:42:00.000Z";2.1937
"2025-03-06T10:42:00.000Z";"2025-03-06T10:45:00.000Z";2.1937
"2025-03-06T10:45:00.000Z";"2025-03-06T10:48:00.000Z";2.1937
"2025-03-06T10:48:00.000Z";"2025-03-06T10:51:00.000Z";2.1937
"2025-03-06T10:51:00.000Z";"2025-03-06T10:54:00.000Z";2.1937
"2025-03-06T10:54:00.000Z";"2025-03-06T10:57:00.000Z";2.1937
"2025-03-06T10:57:00.000Z";"2025-03-06T11:00:00.000Z";2.1937
"2025-03-06T11:00:00.000Z";"2025-03-06T11:03:00.000Z";2.1937
"2025-03-06T11:03:00.000Z";"2025-03-06T11:06:00.000Z";2.1937
"2025-03-06T11:06:00.000Z";"2025-03-06T11:09:00.000Z";2.8321
"2025-03-06T11:09:00.000Z";"2025-03-06T11:12:00.000Z";3.25
"2025-03-06T11:12:00.000Z";"2025-03-06T11:15:00.000Z";3.25
"2025-03-06T11:15:00.000Z";"2025-03-06T11:18:00.000Z";3.25
"2025-03-06T11:18:00.000Z";"2025-03-06T11:21:00.000Z";3.25
"2025-03-06T11:21:00.000Z";"2025-03-06T11:24:00.000Z";3.25
"2025-03-06T11:24:00.000Z";"2025-03-06T11:27:00.000Z";3.25
"2025-03-06T11:27:00.000Z";"2025-03-06T11:30:00.000Z";3.25
"2025-03-06T11:30:00.000Z";"2025-03-06T11:33:00.000Z";3.25
"2025-03-06T11:33:00.000Z";"2025-03-06T11:36:00.000Z";3.25
"2025-03-06T11:36:00.000Z";"2025-03-06T11:39:00.000Z";3.25
"2025-03-06T11:39:00.000Z";"2025-03-06T11:42:00.000Z";3.25
"2025-03-06T11:42:00.000Z";"2025-03-06T11:45:00.000Z";3.25
"2025-03-06T11:45:00.000Z";"2025-03-06T11:48:00.000Z";3.25
"2025-03-06T11:48:00.000Z";"2025-03-06T11:51:00.000Z";2.1188
"2025-03-06T11:51:00.000Z";"2025-03-06T11:54:00.000Z";2.1188
"2025-03-06T11:54:00.000Z";"2025-03-06T11:57:00.000Z";2.1188
"2025-03-06T11:57:00.000Z";"2025-03-06T12:00:00.000Z";2.1188
"2025-03-06T12:00:00.000Z";"2025-03-06T12:03:00.000Z";2.1188
"2025-03-06T12:03:00.000Z";"2025-03-06T12:06:00.000Z";2.1188
"2025-03-06T12:06:00.000Z";"2025-03-06T12:09:00.000Z";2.1188
"2025-03-06T12:09:00.000Z";"2025-03-06T12:12:00.000Z";2.1188
"2025-03-06T12:12:00.000Z";"2025-03-06T12:15:00.000Z";2.1188
"2025-03-06T12:15:00.000Z";"2025-03-06T12:18:00.000Z";2.1188
"2025-03-06T12:18:00.000Z";"2025-03-06T12:21:00.000Z";2.1188
"2025-03-06T12:21:00.000Z";"2025-03-06T12:24:00.000Z";2.1188
"2025-03-06T12:24:00.000Z";"2025-03-06T12:27:00.000Z";2.1188
"2025-03-06T12:27:00.000Z";"2025-03-06T12:30:00.000Z";2.1188
"2025-03-06T12:30:00.000Z";"2025-03-06T12:33:00.000Z";2.1188
"2025-03-06T12:33:00.000Z";"2025-03-06T12:36:00.000Z";2.1188
"2025-03-06T12:36:00.000Z";"2025-03-06T12:39:00.000Z";2.1188
"2025-03-06T12:39:00.000Z";"2025-03-06T12:42:00.000Z";2.1188
"2025-03-06T12:42:00.000Z";"2025-03-06T12:45:00.000Z";2.1188
"2025-03-06T12:45:00.000Z";"2025-03-06T12:48:00.000Z";2.1188
"2025-03-06T12:48:00.000Z";"2025-03-06T12:51:00.000Z";2.1188
"2025-03-06T12:51:00.000Z";"2025-03-06T12:54:00.000Z";2.1188
"2025-03-06T12:54:00.000Z";"2025-03-06T12:57:00.000Z";2.1188
"2025-03-06T12:57:00.000Z";"2025-03-06T13:00:00.000Z";2.1188
"2025-03-06T13:00:00.000Z";"2025-03-06T13:03:00.000Z";2.1188
"2025-03-06T13:03:00.000Z";"2025-03-06T13:06:00.000Z";2.1188
"2025-03-06T13:06:00.000Z";"2025-03-06T13:09:00.000Z";2.1188
"2025-03-06T13:09:00.000Z";"2025-03-06T13:12:00.000Z";2.1188
"2025-03-06T13:12:00.000Z";"2025-03-06T13:15:00.000Z";2.1188
"2025-03-06T13:15:00.000Z";"2025-03-06T13:18:00.000Z";2.1188
"2025-03-06T13:18:00.000Z";"2025-03-06T13:21:00.000Z";1.763
"2025-03-06T13:21:00.000Z";"2025-03-06T13:24:00.000Z";1.0625
"2025-03-06T13:24:00.000Z";"2025-03-06T13:27:00.000Z";1.0625
"2025-03-06T13:27:00.000Z";"2025-03-06T13:30:00.000Z";1.0625
"2025-03-06T13:30:00.000Z";"2025-03-06T13:33:00.000Z";1.0625
"2025-03-06T13:33:00.000Z";"2025-03-06T13:36:00.000Z";1.0625
"2025-03-06T13:36:00.000Z";"2025-03-06T13:39:00.000Z";1.0625
"2025-03-06T13:39:00.000Z";"2025-03-06T13:42:00.000Z";1.0625
"2025-03-06T13:42:00.000Z";"2025-03-06T13:45:00.000Z";1.0625
"2025-03-06T13:45:00.000Z";"2025-03-06T13:48:00.000Z";1.0625
"2025-03-06T13:48:00.000Z";"2025-03-06T13:51:00.000Z";1.0625
"2025-03-06T13:51:00.000Z";"2025-03-06T13:54:00.000Z";1.0625
"2025-03-06T13:54:00.000Z";"2025-03-06T13:57:00.000Z";1.0625
"2025-03-06T13:57:00.000Z";"2025-03-06T14:00:00.000Z";1.0625
"2025-03-06T14:00:00.000Z";"2025-03-06T14:03:00.000Z";1.0625
"2025-03-06T14:03:00.000Z";"2025-03-06T14:06:00.000Z";1.0625
"2025-03-06T14:06:00.000Z";"2025-03-06T14:09:00.000Z";1.0625
"2025-03-06T14:09:00.000Z";"2025-03-06T14:12:00.000Z";1.0625
"2025-03-06T14:12:00.000Z";"2025-03-06T14:15:00.000Z";1.0625
"2025-03-06T14:15:00.000Z";"2025-03-06T14:18:00.000Z";1.0625
"2025-03-06T14:18:00.000Z";"2025-03-06T14:21:00.000Z";1.0625
"2025-03-06T14:21:00.000Z";"2025-03-06T14:24:00.000Z";1.0625
"2025-03-06T14:24:00.000Z";"2025-03-06T14:27:00.000Z";1.0625
"2025-03-06T14:27:00.000Z";"2025-03-06T14:30:00.000Z";1.0625
"2025-03-06T14:30:00.000Z";"2025-03-06T14:33:00.000Z";1.0625
"2025-03-06T14:33:00.000Z";"2025-03-06T14:36:00.000Z";1.0625
"2025-03-06T14:36:00.000Z";"2025-03-06T14:39:00.000Z";1.0625
"2025-03-06T14:39:00.000Z";"2025-03-06T14:42:00.000Z";1.0625
"2025-03-06T14:42:00.000Z";"2025-03-06T14:45:00.000Z";1.0625
"2025-03-06T14:45:00.000Z";"2025-03-06T14:48:00.000Z";1.0625
"2025-03-06T14:48:00.000Z";"2025-03-06T14:51:00.000Z";1.0625
"2025-03-06T14:51:00.000Z";"2025-03-06T14:54:00.000Z";0.53125
"2025-03-06T14:54:00.000Z";"2025-03-06T14:57:00.000Z";0.6375
"2025-03-06T14:57:00.000Z";"2025-03-06T15:00:00.000Z";0.6375
"2025-03-06T15:00:00.000Z";"2025-03-06T15:03:00.000Z";0.6375
"2025-03-06T15:03:00.000Z";"2025-03-06T15:06:00.000Z";0.6375
"2025-03-06T15:06:00.000Z";"2025-03-06T15:09:00.000Z";0.6375
"2025-03-06T15:09:00.000Z";"2025-03-06T15:12:00.000Z";0.6375
"2025-03-06T15:12:00.000Z";"2025-03-06T15:15:00.000Z";0.6375
"2025-03-06T15:15:00.000Z";"2025-03-06T15:18:00.000Z";0.6375
"2025-03-06T15:18:00.000Z";"2025-03-06T15:21:00.000Z";0.6375
"2025-03-06T15:21:00.000Z";"2025-03-06T15:24:00.000Z";0.6375
"2025-03-06T15:24:00.000Z";"2025-03-06T15:27:00.000Z";0.6375
"2025-03-06T15:27:00.000Z";"2025-03-06T15:30:00.000Z";0.6375
"2025-03-06T15:30:00.000Z";"2025-03-06T15:33:00.000Z";0.6375
"2025-03-06T15:33:00.000Z";"2025-03-06T15:36:00.000Z";0.6375
"2025-03-06T15:36:00.000Z";"2025-03-06T15:39:00.000Z";0.6375
"2025-03-06T15:39:00.000Z";"2025-03-06T15:42:00.000Z";0.6375
"2025-03-06T15:42:00.000Z";"2025-03-06T15:45:00.000Z";0.6375
"2025-03-06T15:45:00.000Z";"2025-03-06T15:48:00.000Z";0.6375
"2025-03-06T15:48:00.000Z";"2025-03-06T15:51:00.000Z";0.6375
"2025-03-06T15:51:00.000Z";"2025-03-06T15:54:00.000Z";0.6375
"2025-03-06T15:54:00.000Z";"2025-03-06T15:57:00.000Z";0.6375
"2025-03-06T15:57:00.000Z";"2025-03-06T16:00:00.000Z";0.6375
"2025-03-06T16:00:00.000Z";"2025-03-06T16:03:00.000Z";0.6375
"2025-03-06T16:03:00.000Z";"2025-03-06T16:06:00.000Z";0.6375
"2025-03-06T16:06:00.000Z";"2025-03-06T16:09:00.000Z";0.6375
"2025-03-06T16:09:00.000Z";"2025-03-06T16:12:00.000Z";0.6375
"2025-03-06T16:12:00.000Z";"2025-03-06T16:15:00.000Z";0.6375
"2025-03-06T16:15:00.000Z";"2025-03-06T16:18:00.000Z";0.6375
"2025-03-06T16:18:00.000Z";"2025-03-06T16:21:00.000Z";0.6375
"2025-03-06T16:21:00.000Z";"2025-03-06T16:24:00.000Z";0.6375
"2025-03-06T16:24:00.000Z";"2025-03-06T16:27:00.000Z";-0.51875
"2025-03-06T16:27:00.000Z";"2025-03-06T16:30:00.000Z";-0.51875
"2025-03-06T16:30:00.000Z";"2025-03-06T16:33:00.000Z";-0.51875
"2025-03-06T16:33:00.000Z";"2025-03-06T16:36:00.000Z";-0.51875
"2025-03-06T16:36:00.000Z";"2025-03-06T16:39:00.000Z";-0.51875
"2025-03-06T16:39:00.000Z";"2025-03-06T16:42:00.000Z";-0.51875
"2025-03-06T16:42:00.000Z";"2025-03-06T16:45:00.000Z";-0.51875
"2025-03-06T16:45:00.000Z";"2025-03-06T16:48:00.000Z";-0.51875
"2025-03-06T16:48:00.000Z";"2025-03-06T16:51:00.000Z";-0.51875
"2025-03-06T16:51:00.000Z";"2025-03-06T16:54:00.000Z";-0.51875
"2025-03-06T16:54:00.000Z";"2025-03-06T16:57:00.000Z";-0.51875
"2025-03-06T16:57:00.000Z";"2025-03-06T17:00:00.000Z";-0.51875
"2025-03-06T17:00:00.000Z";"2025-03-06T17:03:00.000Z";-0.51875
"2025-03-06T17:03:00.000Z";"2025-03-06T17:06:00.000Z";-0.51875
"2025-03-06T17:06:00.000Z";"2025-03-06T17:09:00.000Z";-0.51875
"2025-03-06T17:09:00.000Z";"2025-03-06T17:12:00.000Z";-0.51875
"2025-03-06T17:12:00.000Z";"2025-03-06T17:15:00.000Z";-0.51875
"2025-03-06T17:15:00.000Z";"2025-03-06T17:18:00.000Z";-0.51875
"2025-03-06T17:18:00.000Z";"2025-03-06T17:21:00.000Z";-1.5812
"2025-03-06T17:21:00.000Z";"2025-03-06T17:24:00.000Z";-1.5812
"2025-03-06T17:24:00.000Z";"2025-03-06T17:27:00.000Z";-1.5812
"2025-03-06T17:27:00.000Z";"2025-03-06T17:30:00.000Z";-1.5812
"2025-03-06T17:30:00.000Z";"2025-03-06T17:33:00.000Z";-1.5812
"2025-03-06T17:33:00.000Z";"2025-03-06T17:36:00.000Z";-1.5812
"2025-03-06T17:36:00.000Z";"2025-03-06T17:39:00.000Z";-1.5812
"2025-03-06T17:39:00.000Z";"2025-03-06T17:42:00.000Z";-1.5812
"2025-03-06T17:42:00.000Z";"2025-03-06T17:45:00.000Z";-1.5812
"2025-03-06T17:45:00.000Z";"2025-03-06T17:48:00.000Z";-1.5812
"2025-03-06T17:48:00.000Z";"2025-03-06T17:51:00.000Z";-1.5812
"2025-03-06T17:51:00.000Z";"2025-03-06T17:54:00.000Z";-1.5812
"2025-03-06T17:54:00.000Z";"2025-03-06T17:57:00.000Z";-1.5812
"2025-03-06T17:57:00.000Z";"2025-03-06T18:00:00.000Z";-1.5812
"2025-03-06T18:00:00.000Z";"2025-03-06T18:03:00.000Z";-1.5812
"2025-03-06T18:03:00.000Z";"2025-03-06T18:06:00.000Z";-1.5812
"2025-03-06T18:06:00.000Z";"2025-03-06T18:09:00.000Z";-1.5812
"2025-03-06T18:09:00.000Z";"2025-03-06T18:12:00.000Z";-1.5812
"2025-03-06T18:12:00.000Z";"2025-03-06T18:15:00.000Z";-1.5812
"2025-03-06T18:15:00.000Z";"2025-03-06T18:18:00.000Z";-1.5812
"2025-03-06T18:18:00.000Z";"2025-03-06T18:21:00.000Z";-1.5812
"2025-03-06T18:21:00.000Z";"2025-03-06T18:24:00.000Z";-1.5812
"2025-03-06T18:24:00.000Z";"2025-03-06T18:27:00.000Z";-1.5812
"2025-03-06T18:27:00.000Z";"2025-03-06T18:30:00.000Z";-1.5812
"2025-03-06T18:30:00.000Z";"2025-03-06T18:33:00.000Z";-1.5812
"2025-03-06T18:33:00.000Z";"2025-03-06T18:36:00.000Z";-1.5812
"2025-03-06T18:36:00.000Z";"2025-03-06T18:39:00.000Z";-1.5812
"2025-03-06T18:39:00.000Z";"2025-03-06T18:42:00.000Z";-1.5812
"2025-03-06T18:42:00.000Z";"2025-03-06T18:45:00.000Z";-1.5812
"2025-03-06T18:45:00.000Z";"2025-03-06T18:48:00.000Z";-1.5812
"2025-03-06T18:48:00.000Z";"2025-03-06T18:51:00.000Z";-1.5812
"2025-03-06T18:51:00.000Z";"2025-03-06T18:54:00.000Z";-1.5812
"2025-03-06T18:54:00.000Z";"2025-03-06T18:57:00.000Z";-1.5812
"2025-03-06T18:57:00.000Z";"2025-03-06T19:00:00.000Z";-1.5812
"2025-03-06T19:00:00.000Z";"2025-03-06T19:03:00.000Z";-1.5812
"2025-03-06T19:03:00.000Z";"2025-03-06T19:06:00.000Z";-1.5812
"2025-03-06T19:06:00.000Z";"2025-03-06T19:09:00.000Z";-1.5812
"2025-03-06T19:09:00.000Z";"2025-03-06T19:12:00.000Z";-1.5812
"2025-03-06T19:12:00.000Z";"2025-03-06T19:15:00.000Z";-1.5812
"2025-03-06T19:15:00.000Z";"2025-03-06T19:18:00.000Z";-1.5812
"2025-03-06T19:18:00.000Z";"2025-03-06T19:21:00.000Z";-1.5812
"2025-03-06T19:21:00.000Z";"2025-03-06T19:24:00.000Z";-1.5812
"2025-03-06T19:24:00.000Z";"2025-03-06T19:27:00.000Z";-1.5812
"2025-03-06T19:27:00.000Z";"2025-03-06T19:30:00.000Z";-1.5812
"2025-03-06T19:30:00.000Z";"2025-03-06T19:33:00.000Z";-1.5812
"2025-03-06T19:33:00.000Z";"2025-03-06T19:36:00.000Z";-1.5812
"2025-03-06T19:36:00.000Z";"2025-03-06T19:39:00.000Z";-1.5812
"2025-03-06T19:39:00.000Z";"2025-03-06T19:42:00.000Z";-1.5812
"2025-03-06T19:42:00.000Z";"2025-03-06T19:45:00.000Z";-1.5812
"2025-03-06T19:45:00.000Z";"2025-03-06T19:48:00.000Z";-1.5812
"2025-03-06T19:48:00.000Z";"2025-03-06T19:51:00.000Z";-1.5812
"2025-03-06T19:51:00.000Z";"2025-03-06T19:54:00.000Z";-1.5812
"2025-03-06T19:54:00.000Z";"2025-03-06T19:57:00.000Z";-1.5812
"2025-03-06T19:57:00.000Z";"2025-03-06T20:00:00.000Z";-1.5812
"2025-03-06T20:00:00.000Z";"2025-03-06T20:03:00.000Z";-1.5812
"2025-03-06T20:03:00.000Z";"2025-03-06T20:06:00.000Z";-1.5812
"2025-03-06T20:06:00.000Z";"2025-03-06T20:09:00.000Z";-1.5812
"2025-03-06T20:09:00.000Z";"2025-03-06T20:12:00.000Z";-1.5812
"2025-03-06T20:12:00.000Z";"2025-03-06T20:15:00.000Z";-1.5812
"2025-03-06T20:15:00.000Z";"2025-03-06T20:18:00.000Z";-1.5812
"2025-03-06T20:18:00.000Z";"2025-03-06T20:21:00.000Z";-1.5812
"2025-03-06T20:21:00.000Z";"2025-03-06T20:24:00.000Z";-1.5812
"2025-03-06T20:24:00.000Z";"2025-03-06T20:27:00.000Z";-1.5812
"2025-03-06T20:27:00.000Z";"2025-03-06T20:30:00.000Z";-1.5812
"2025-03-06T20:30:00.000Z";"2025-03-06T20:33:00.000Z";-1.5812
"2025-03-06T20:33:00.000Z";"2025-03-06T20:36:00.000Z";-1.5812
"2025-03-06T20:36:00.000Z";"2025-03-06T20:39:00.000Z";-1.5812
"2025-03-06T20:39:00.000Z";"2025-03-06T20:42:00.000Z";-1.5812
"2025-03-06T20:42:00.000Z";"2025-03-06T20:45:00.000Z";-1.5812
"2025-03-06T20:45:00.000Z";"2025-03-06T20:48:00.000Z";-1.5812
"2025-03-06T20:48:00.000Z";"2025-03-06T20:51:00.000Z";-1.5812
"2025-03-06T20:51:00.000Z";"2025-03-06T20:54:00.000Z";-1.5812
"2025-03-06T20:54:00.000Z";"2025-03-06T20:57:00.000Z";-1.5812
"2025-03-06T20:57:00.000Z";"2025-03-06T21:00:00.000Z";-1.5812
"2025-03-06T21:00:00.000Z";"2025-03-06T21:03:00.000Z";-1.5812
"2025-03-06T21:03:00.000Z";"2025-03-06T21:06:00.000Z";-1.5812
"2025-03-06T21:06:00.000Z";"2025-03-06T21:09:00.000Z";-1.5812
"2025-03-06T21:09:00.000Z";"2025-03-06T21:12:00.000Z";-1.5812
"2025-03-06T21:12:00.000Z";"2025-03-06T21:15:00.000Z";-1.5812
"2025-03-06T21:15:00.000Z";"2025-03-06T21:18:00.000Z";-1.5812
"2025-03-06T21:18:00.000Z";"2025-03-06T21:21:00.000Z";-1.5812
"2025-03-06T21:21:00.000Z";"2025-03-06T21:24:00.000Z";-1.5812
"2025-03-06T21:24:00.000Z";"2025-03-06T21:27:00.000Z";-1.5812
"2025-03-06T21:27:00.000Z";"2025-03-06T21:30:00.000Z";-1.5812
"2025-03-06T21:30:00.000Z";"2025-03-06T21:33:00.000Z";-1.5812
"2025-03-06T21:33:00.000Z";"2025-03-06T21:36:00.000Z";-1.5812
"2025-03-06T21:36:00.000Z";"2025-03-06T21:39:00.000Z";-1.5812
"2025-03-06T21:39:00.000Z";"2025-03-06T21:42:00.000Z";-1.5812
"2025-03-06T21:42:00.000Z";"2025-03-06T21:45:00.000Z";-1.5812
"2025-03-06T21:45:00.000Z";"2025-03-06T21:48:00.000Z";-1.5812
"2025-03-06T21:48:00.000Z";"2025-03-06T21:51:00.000Z";-1.5812
"2025-03-06T21:51:00.000Z";"2025-03-06T21:54:00.000Z";-1.5812
"2025-03-06T21:54:00.000Z";"2025-03-06T21:57:00.000Z";-1.5812
"2025-03-06T21:57:00.000Z";"2025-03-06T22:00:00.000Z";-1.5812
"2025-03-06T22:00:00.000Z";"2025-03-06T22:03:00.000Z";-1.5812
"2025-03-06T22:03:00.000Z";"2025-03-06T22:06:00.000Z";-1.5812
"2025-03-06T22:06:00.000Z";"2025-03-06T22:09:00.000Z";-1.5812
"2025-03-06T22:09:00.000Z";"2025-03-06T22:12:00.000Z";-1.5812
"2025-03-06T22:12:00.000Z";"2025-03-06T22:15:00.000Z";-1.5812
"2025-03-06T22:15:00.000Z";"2025-03-06T22:18:00.000Z";-1.5812
"2025-03-06T22:18:00.000Z";"2025-03-06T22:21:00.000Z";-1.5812
"2025-03-06T22:21:00.000Z";"2025-03-06T22:24:00.000Z";-1.5812
"2025-03-06T22:24:00.000Z";"2025-03-06T22:27:00.000Z";-1.5812
"2025-03-06T22:27:00.000Z";"2025-03-06T22:30:00.000Z";-1.5812
"2025-03-06T22:30:00.000Z";"2025-03-06T22:33:00.000Z";-1.5812
"2025-03-06T22:33:00.000Z";"2025-03-06T22:36:00.000Z";-1.5812
"2025-03-06T22:36:00.000Z";"2025-03-06T22:39:00.000Z";-1.5812
"2025-03-06T22:39:00.000Z";"2025-03-06T22:42:00.000Z";-1.5812
"2025-03-06T22:42:00.000Z";"2025-03-06T22:45:00.000Z";-1.5812
"2025-03-06T22:45:00.000Z";"2025-03-06T22:48:00.000Z";-1.5812
"2025-03-06T22:48:00.000Z";"2025-03-06T22:51:00.000Z";-1.5812
"2025-03-06T22:51:00.000Z";"2025-03-06T22:54:00.000Z";-1.5812
"2025-03-06T22:54:00.000Z";"2025-03-06T22:57:00.000Z";-1.5812
"2025-03-06T22:57:00.000Z";"2025-03-06T23:00:00.000Z";-1.5812
"2025-03-06T23:00:00.000Z";"2025-03-06T23:03:00.000Z";-1.5812
"2025-03-06T23:03:00.000Z";"2025-03-06T23:06:00.000Z";-1.5812
"2025-03-06T23:06:00.000Z";"2025-03-06T23:09:00.000Z";-1.5812
"2025-03-06T23:09:00.000Z";"2025-03-06T23:12:00.000Z";-1.5812
"2025-03-06T23:12:00.000Z";"2025-03-06T23:15:00.000Z";-1.5812
"2025-03-06T23:15:00.000Z";"2025-03-06T23:18:00.000Z";-1.5812
"2025-03-06T23:18:00.000Z";"2025-03-06T23:21:00.000Z";-1.5812
"2025-03-06T23:21:00.000Z";"2025-03-06T23:24:00.000Z";-1.5812
"2025-03-06T23:24:00.000Z";"2025-03-06T23:27:00.000Z";-1.5812
"2025-03-06T23:27:00.000Z";"2025-03-06T23:30:00.000Z";-1.5812
"2025-03-06T23:30:00.000Z";"2025-03-06T23:33:00.000Z";-1.5812
"2025-03-06T23:33:00.000Z";"2025-03-06T23:36:00.000Z";-1.5812
"2025-03-06T23:36:00.000Z";"2025-03-06T23:39:00.000Z";-1.5812
"2025-03-06T23:39:00.000Z";"2025-03-06T23:42:00.000Z";-1.5812
